name,size,values,imports
node.1.jimwillhite,73.0,,"['node.2.echasan', 'node.3.paulwsj', 'node.1.wadeNYC', 'node.3.sheilawsj', 'node.3.barbarachai', 'node.1.FrancisXRocca', 'node.1.its_for_sale', 'node.1.RhiannonHoyle', 'node.1.grainnemcc', 'node.1.GRogow', 'node.2.RBlumenstein', 'node.3.WomenAtDJ', 'node.2.dumav', 'node.1.JosieCox_London', 'node.1.BryFitz', 'node.1.BenEisen', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.1.mich_fano', 'node.1.BrianHershberg', 'node.1.BruceOrwall', 'node.1.KateMilani', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.1.KatyStech', 'node.1.jennieeng', 'node.3.brendanmoran7']"
node.1.natashakhanhk,176.0,,"['node.2.echasan', 'node.1.newley', 'node.3.deepsea9898', 'node.3._IainMartin', 'node.1.keithbcollins', 'node.1.HiMichelleMa', 'node.3.paulwsj', 'node.3.FinAntimonopoly', 'node.3.broderick7097', 'node.3.katie_robertson', 'node.3.jarrardcole', 'node.2.AlejandroLazo', 'node.1.kimlast', 'node.3.JessicaSimeone', 'node.3.sarafischer', 'node.2.estherswchan', 'node.2.padrg', 'node.3.MichaelRoddan', 'node.2.pgeitner2', 'node.1.FrancisXRocca', 'node.3.NYTLiz', 'node.1.RhiannonHoyle', 'node.1.MeghanBobrowsky', 'node.2.shellyscheng', 'node.1.WSJBeckey', 'node.1.its_for_sale', 'node.1.yarotrof', 'node.1.GRogow', 'node.3.tomdfonzo', 'node.1.laurenweberWSJ', 'node.1.grainnemcc', 'node.1.miriamgottfried', 'node.2.alex_siegman', 'node.0.FionnualaOLear1', 'node.3.WomenAtDJ', 'node.1.donal888', 'node.1.AlastairGale', 'node.1.JoeWSJ', 'node.1.Amirmizroch', 'node.3.evadou', 'node.3.saumvaish', 'node.3.emilysteel', 'node.1.BryFitz', 'node.1.almarlatour', 'node.1.cglancey', 'node.1.BenEisen', 'node.1.Chris_Covello', 'node.1.joyuwang', 'node.3.yJimJia', 'node.1.jenniferhicks', 'node.3.landreasson1', 'node.3.CorySchouten', 'node.1.mich_fano', 'node.1.Nina_Trentmann', 'node.0.rajivpant', 'node.2.hj257', 'node.3.geoffreyfowler', 'node.1.BrianHershberg', 'node.1.g_nishiyama', 'node.1.BruceOrwall', 'node.0.kmac', 'node.1.yumikoono', 'node.3.LyndalFenner', 'node.3.GreggGethard', 'node.3.ErhamahAldhahe1', 'node.1.delaney', 'node.1.KatyStech', 'node.2.WillMHDavies', 'node.3.edkap', 'node.3.benjaminshull', 'node.1.jennieeng', 'node.2.grawlixprolix', 'node.3.brendanmoran7', 'node.2.feliciasonmez']"
node.1.BrianHershberg,163.0,,"['node.2.echasan', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.3.broderick7097', 'node.3.A_Grossman', 'node.1.RhiannonHoyle', 'node.1.demetria_g', 'node.2.RBlumenstein', 'node.3.anna_russell', 'node.3.davidmwessel', 'node.3.WomenAtDJ', 'node.3.yJimJia', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.0.rajivpant', 'node.3.AnushaCU', 'node.3.GreggGethard', 'node.3.Oskar__AE', 'node.3.ErhamahAldhahe1', 'node.1.natashakhanhk', 'node.1.delaney', 'node.3.benjaminshull', 'node.1.GlennHall', 'node.1.EricMorath', 'node.3.trader66690', 'node.2.AlejandroLazo', 'node.3.rosecabrera90', 'node.1.wadeNYC', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.3.barbarachai', 'node.1.carletonenglish', 'node.3.joseerose616', 'node.3.NYTLiz', 'node.3.WSJAmbitiousHrs', 'node.3.joshua_nahas', 'node.2.dumav', 'node.2.dbcurren', 'node.1.cglancey', 'node.1.almarlatour', 'node.3.tracycorrigan', 'node.1.BenEisen', 'node.1.DamatoK', 'node.1.Nina_Trentmann', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.1.danacimilluca', 'node.3.medianycity', 'node.3.Dwotapka', 'node.3.brendanmoran7', 'node.1.PhillipaLJ', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.3.Jonnelle', 'node.3.jpillet', 'node.0.JoannLublin', 'node.2.AlanZibel', 'node.3.konnitinosekai', 'node.3.motioncore', 'node.3.Greenleegur', 'node.3.Itjverschuren', 'node.2.DavidClinchNews', 'node.3.mike_d_spector', 'node.1.KatyStech', 'node.1.prabhanatarajan', 'node.1.alexfrangos', 'node.3.CellUnlockCode_', 'node.3.Michael_Basso', 'node.1.kshwiff', 'node.1.FrancisXRocca', 'node.3.ashleyshuston', 'node.1.its_for_sale', 'node.3.connortryan', 'node.1.GRogow', 'node.1.laurenweberWSJ', 'node.2.alex_siegman', 'node.2.antontroian', 'node.1.JosieCox_London', 'node.1.BryFitz', 'node.3.CAROLYNMICHEAL3', 'node.1.Chris_Covello', 'node.1.MozesZarate', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.1.VeronicaDagher', 'node.2.ShiraOvide', 'node.1.jimwillhite', 'node.3.britt_nicole49', 'node.3.AndrewTangel', 'node.1.KateMilani', 'node.0.realrobcopeland', 'node.3.edkap', 'node.3.geoffreyfowler']"
node.1.mfcommgr,5.0,,"['node.0.markjmusgrave', 'node.3.tomdynasty', 'node.3.WSJAmbitiousHrs']"
node.1.ronwinslow,51.0,,"['node.3.deepsea9898', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.3.broderick7097', 'node.0.ThisAbled', 'node.3.rosecabrera90', 'node.3.MaryLuDC', 'node.3.CellUnlockCode_', 'node.3.NYTLiz', 'node.1.GRogow', 'node.1.johncbussey', 'node.2.RBlumenstein', 'node.1.mikemillerwsj', 'node.1.AmyDMarcus', 'node.3.WSJAmbitiousHrs', 'node.3.joshua_nahas', 'node.1.Amirmizroch', 'node.3.jerryschranz', 'node.3.CAROLYNMICHEAL3', 'node.3.konnitinosekai', 'node.3.ByEichler', 'node.3.vanessashuster', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.1.MarStreel', 'node.3.motioncore', 'node.3.Greenleegur', 'node.3.britt_nicole49', 'node.3.AnushaCU', 'node.3.Oskar__AE', 'node.3.ErhamahAldhahe1', 'node.1.natashakhanhk', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.1.KatyStech', 'node.1.danacimilluca', 'node.3.medianycity', 'node.3.geoffreyfowler', 'node.3.trader66690']"
node.1.larryhman,15.0,,
node.1.AlastairGale,117.0,,"['node.3._IainMartin', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.3.broderick7097', 'node.3.A_Grossman', 'node.1.RhiannonHoyle', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.3.WomenAtDJ', 'node.1.donal888', 'node.2.murraymatt', 'node.3.evadou', 'node.3.BrettMasonNews', 'node.3.yJimJia', 'node.2.hj257', 'node.3.GreggGethard', 'node.3.ErhamahAldhahe1', 'node.1.natashakhanhk', 'node.1.delaney', 'node.3.katedobbinuk', 'node.2.BeckThurlow', 'node.3.benjaminshull', 'node.3.trader66690', 'node.1.newley', 'node.2.AlejandroLazo', 'node.3.rosecabrera90', 'node.1.wadeNYC', 'node.2.pgeitner2', 'node.3.joseerose616', 'node.0.rhiannonelston', 'node.3.NYTLiz', 'node.3.DannyCollins89', 'node.3.tomdfonzo', 'node.3.dwabriz', 'node.3.WSJAmbitiousHrs', 'node.1.JoeWSJ', 'node.3.joshua_nahas', 'node.2.dumav', 'node.1.cglancey', 'node.1.almarlatour', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.g_nishiyama', 'node.1.yumikoono', 'node.3.LyndalFenner', 'node.3.gabbystern', 'node.2.WillMHDavies', 'node.3.medianycity', 'node.3.RadioGavin1', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.2.estherswchan', 'node.1.Amirmizroch', 'node.3.konnitinosekai', 'node.1.joyuwang', 'node.3.motioncore', 'node.3.Greenleegur', 'node.3.Storyful', 'node.2.DavidClinchNews', 'node.1.KatyStech', 'node.2.grawlixprolix', 'node.3.CellUnlockCode_', 'node.2.padrg', 'node.2.decodethefirm', 'node.1.Will_Flannigan', 'node.2.shellyscheng', 'node.3.kirstenaiken', 'node.1.johncbussey', 'node.2.alex_siegman', 'node.3.CAROLYNMICHEAL3', 'node.1.Chris_Covello', 'node.3.MazoeFord', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.1.mich_fano', 'node.1.jimwillhite', 'node.3.britt_nicole49', 'node.3.edkap', 'node.1.jennieeng', 'node.3.geoffreyfowler', 'node.2.feliciasonmez']"
node.1.yarotrof,166.0,,"['node.3._IainMartin', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.3.broderick7097', 'node.1.mrtgr', 'node.1.wallernikki', 'node.3.A_Grossman', 'node.1.RhiannonHoyle', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.1.miriamgottfried', 'node.2.tomgara', 'node.3.WomenAtDJ', 'node.0.erniesander', 'node.2.murraymatt', 'node.3.evadou', 'node.3.yJimJia', 'node.3.Elsa_Mak', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.3.ashpillhofer', 'node.2.ruthyberlin', 'node.2.hj257', 'node.3.AnushaCU', 'node.3.GreggGethard', 'node.2.MsKimberlyChin', 'node.3.Oskar__AE', 'node.1.garyrosenWSJ', 'node.1.natashakhanhk', 'node.1.itsgracewillis', 'node.3.ErhamahAldhahe1', 'node.1.delaney', 'node.1.WSJatLarge', 'node.3.benjaminshull', 'node.1.GlennHall', 'node.1.mdbrillantes', 'node.3.JacksonStiles', 'node.3.trader66690', 'node.1.newley', 'node.2.AlejandroLazo', 'node.3.rosecabrera90', 'node.1.sgurman', 'node.1.wadeNYC', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.3.Jesps', 'node.1.jamesdleigh', 'node.2.LauraByrneStory', 'node.3.barbarachai', 'node.1.carletonenglish', 'node.1.jess_clement', 'node.1.samanthamaiden', 'node.2.pgeitner2', 'node.3.NYTLiz', 'node.3.tomdfonzo', 'node.1.mikemillerwsj', 'node.1.AmyDMarcus', 'node.3.dwabriz', 'node.3.WSJAmbitiousHrs', 'node.1.JoeWSJ', 'node.3.joshua_nahas', 'node.3.jerryschranz', 'node.2.dumav', 'node.1.ronwinslow', 'node.1.cglancey', 'node.1.almarlatour', 'node.1.BenEisen', 'node.1.adriankerr', 'node.1.MarStreel', 'node.1.Nina_Trentmann', 'node.1.karen_langley', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.yumikoono', 'node.3.LyndalFenner', 'node.1.patrickhedlund', 'node.3.gabbystern', 'node.2.WillMHDavies', 'node.1.danacimilluca', 'node.3.medianycity', 'node.3.brendanmoran7', 'node.3.shayalaughlin', 'node.3.Jackcsupernews', 'node.1.alyrose', 'node.2.estherswchan', 'node.1.heyJohnRech', 'node.3.ChristianTatman', 'node.1.AlastairGale', 'node.3.reggiephoto', 'node.1.Amirmizroch', 'node.3.saumvaish', 'node.2.AlanZibel', 'node.3.konnitinosekai', 'node.0.jennibeattie', 'node.1.joyuwang', 'node.0.Natizevi', 'node.3.kj_corcoran', 'node.3.motioncore', 'node.3.Greenleegur', 'node.1.CaraRLombardo', 'node.3.Itjverschuren', 'node.1.AlistairDawber', 'node.2.DavidClinchNews', 'node.1.KatyStech', 'node.1.prabhanatarajan', 'node.2.grawlixprolix', 'node.1.MeghanBobrowsky', 'node.1.alexfrangos', 'node.1.mktwrobs', 'node.3.jarrardcole', 'node.1.kimlast', 'node.3.CellUnlockCode_', 'node.3.sarafischer', 'node.2.padrg', 'node.3.psmith', 'node.3.jacobgreber', 'node.1.asharma', 'node.1.nicnguyen', 'node.3.ashleyshuston', 'node.1.WSJBeckey', 'node.3.kirstenaiken', 'node.1.GRogow', 'node.1.johncbussey', 'node.2.antontroian', 'node.1.EliziaVolkmann', 'node.3.OscarBColeman', 'node.3.samanthahawley', 'node.3.CAROLYNMICHEAL3', 'node.1.OllieSun', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.3.CorySchouten', 'node.1.mich_fano', 'node.3.britt_nicole49', 'node.3.AndrewTangel', 'node.1.BruceOrwall', 'node.3.RyanNorthover', 'node.1.NicholasGray', 'node.3.TomRichardson', 'node.1.RobMcD', 'node.3.edkap', 'node.1.DionNissenbaum', 'node.1.jennieeng', 'node.3.geoffreyfowler', 'node.2.feliciasonmez']"
node.1.alyrose,91.0,,"['node.3.deepsea9898', 'node.3.Jackcsupernews', 'node.1.HiMichelleMa', 'node.3.paulwsj', 'node.2.AlejandroLazo', 'node.3.broderick7097', 'node.1.sgurman', 'node.1.wadeNYC', 'node.1.mktwrobs', 'node.3.rosecabrera90', 'node.3.CellUnlockCode_', 'node.1.wallernikki', 'node.2.decodethefirm', 'node.1.its_for_sale', 'node.3.NYTLiz', 'node.1.RhiannonHoyle', 'node.3.connortryan', 'node.1.grainnemcc', 'node.1.GRogow', 'node.1.laurenweberWSJ', 'node.2.alex_siegman', 'node.0.JoannLublin', 'node.3.WomenAtDJ', 'node.3.WSJAmbitiousHrs', 'node.3.joshua_nahas', 'node.3.jerryschranz', 'node.1.cglancey', 'node.2.AlanZibel', 'node.3.CAROLYNMICHEAL3', 'node.1.BenEisen', 'node.3.konnitinosekai', 'node.1.Chris_Covello', 'node.1.joyuwang', 'node.3.landreasson1', 'node.3.motioncore', 'node.3.Greenleegur', 'node.1.CaraRLombardo', 'node.1.karen_langley', 'node.3.britt_nicole49', 'node.3.AndrewTangel', 'node.0.kmac', 'node.3.GreggGethard', 'node.2.MsKimberlyChin', 'node.3.Oskar__AE', 'node.1.natashakhanhk', 'node.3.gabbystern', 'node.3.ErhamahAldhahe1', 'node.3.johnjedwards3', 'node.3.mike_d_spector', 'node.1.KatyStech', 'node.0.realrobcopeland', 'node.1.GlennHall', 'node.1.danacimilluca', 'node.3.medianycity', 'node.1.jennieeng', 'node.3.trader66690']"
node.1.philizzo,187.0,,"['node.2.echasan', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.3.broderick7097', 'node.1.wallernikki', 'node.3.A_Grossman', 'node.3.thejuggle', 'node.0.darrendavidson', 'node.1.RhiannonHoyle', 'node.1.demetria_g', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.1.miriamgottfried', 'node.3.davidmwessel', 'node.3.WomenAtDJ', 'node.2.brianaguilar', 'node.3.yJimJia', 'node.1.jenniferhicks', 'node.0.rajivpant', 'node.3.AnushaCU', 'node.3.GreggGethard', 'node.3.Oskar__AE', 'node.1.natashakhanhk', 'node.1.delaney', 'node.3.benjaminshull', 'node.1.GlennHall', 'node.1.EricMorath', 'node.1.mdbrillantes', 'node.3.trader66690', 'node.1.newley', 'node.2.AlejandroLazo', 'node.3.rosecabrera90', 'node.1.sgurman', 'node.1.wadeNYC', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.1.katerinareports', 'node.1.jamesdleigh', 'node.3.barbarachai', 'node.1.carletonenglish', 'node.3.joseerose616', 'node.3.NYTLiz', 'node.3.tomdfonzo', 'node.1.mikemillerwsj', 'node.3.WSJAmbitiousHrs', 'node.3.joshua_nahas', 'node.3.jerryschranz', 'node.2.dumav', 'node.2.dbcurren', 'node.1.cglancey', 'node.1.almarlatour', 'node.3.tracycorrigan', 'node.1.BenEisen', 'node.1.DamatoK', 'node.1.MarStreel', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.g_nishiyama', 'node.1.yumikoono', 'node.1.r2000c', 'node.1.patrickhedlund', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.3.raminbeheshti1', 'node.3.medianycity', 'node.3.Dwotapka', 'node.3.brendanmoran7', 'node.1.PhillipaLJ', 'node.3.RadioGavin1', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.3.Jonnelle', 'node.1.richardnaz', 'node.3.MegJamesLAT', 'node.0.JoannLublin', 'node.1.Amirmizroch', 'node.3.saumvaish', 'node.3.bonniebbj', 'node.2.AlanZibel', 'node.3.konnitinosekai', 'node.3.candacejackson', 'node.3.peteramckay', 'node.3.motioncore', 'node.3.Greenleegur', 'node.1.CaraRLombardo', 'node.2.DavidClinchNews', 'node.3.mike_d_spector', 'node.1.KatyStech', 'node.3.carlazanoni', 'node.3.fannick', 'node.2.grawlixprolix', 'node.1.mktwrobs', 'node.1.jessieyshi', 'node.1.pettitd', 'node.3.jarrardcole', 'node.3.Michael_Basso', 'node.1.Will_Flannigan', 'node.3.ashleyshuston', 'node.1.WSJBeckey', 'node.1.GRogow', 'node.1.laurenweberWSJ', 'node.1.johncbussey', 'node.2.alex_siegman', 'node.2.antontroian', 'node.1.JosieCox_London', 'node.1.BryFitz', 'node.1.MozesZarate', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.1.mich_fano', 'node.1.jimwillhite', 'node.3.DowJones', 'node.3.britt_nicole49', 'node.1.BrianHershberg', 'node.0.carmelmelouney', 'node.0.realrobcopeland', 'node.3.edkap', 'node.1.jennieeng', 'node.3.geoffreyfowler']"
node.1.wallernikki,232.0,,"['node.2.echasan', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.3.broderick7097', 'node.0.carlfranzen', 'node.3.SarahbaxterSTM', 'node.3.antonymd', 'node.3.EvelynRusli', 'node.3.A_Grossman', 'node.3.thejuggle', 'node.0.darrendavidson', 'node.1.RhiannonHoyle', 'node.1.demetria_g', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.1.miriamgottfried', 'node.3.anna_russell', 'node.3.WomenAtDJ', 'node.1.donal888', 'node.2.tomgara', 'node.2.murraymatt', 'node.2.brianaguilar', 'node.3.yJimJia', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.0.rajivpant', 'node.1.frnkflp', 'node.3.n1kkimac', 'node.3.AnushaCU', 'node.3.GreggGethard', 'node.3.Oskar__AE', 'node.1.natashakhanhk', 'node.1.delaney', 'node.3.benjaminshull', 'node.1.GlennHall', 'node.1.EricMorath', 'node.3.trader66690', 'node.1.newley', 'node.0.bechgc', 'node.3.rosecabrera90', 'node.1.wadeNYC', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.1.katerinareports', 'node.3.PE_Feeds', 'node.3.barbarachai', 'node.3.NYTLiz', 'node.3.tomdfonzo', 'node.1.AmyDMarcus', 'node.3.WSJAmbitiousHrs', 'node.3.joshua_nahas', 'node.3.jerryschranz', 'node.2.dumav', 'node.1.cglancey', 'node.1.almarlatour', 'node.3.tracycorrigan', 'node.1.BenEisen', 'node.3.vanessashuster', 'node.1.DamatoK', 'node.1.MarStreel', 'node.1.karen_langley', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.yumikoono', 'node.1.r2000c', 'node.1.patrickhedlund', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.3.raminbeheshti1', 'node.1.danacimilluca', 'node.1.ReporterLeslie', 'node.3.medianycity', 'node.3.brendanmoran7', 'node.1.JBFlint', 'node.0.roybahat', 'node.1.PhillipaLJ', 'node.3.Jackcsupernews', 'node.1.HiMichelleMa', 'node.3.Jonnelle', 'node.1.richardnaz', 'node.1.alyrose', 'node.1.david_marcelis', 'node.1.heyJohnRech', 'node.0.JoannLublin', 'node.1.Amirmizroch', 'node.3.saumvaish', 'node.2.chaughney', 'node.3.konnitinosekai', 'node.3.candacejackson', 'node.3.peteramckay', 'node.3.susan_copperman', 'node.3.motioncore', 'node.3.Greenleegur', 'node.1.CaraRLombardo', 'node.3.Storyful', 'node.2.DavidClinchNews', 'node.3.mike_d_spector', 'node.1.KatyStech', 'node.3.carlazanoni', 'node.3.fannick', 'node.0.markjmusgrave', 'node.1.MeghanBobrowsky', 'node.2.alexa_stjohn', 'node.1.mktwrobs', 'node.3.jarrardcole', 'node.1.kimlast', 'node.3.Michael_Basso', 'node.1.asharma', 'node.1.nicnguyen', 'node.1.Will_Flannigan', 'node.3.ashleyshuston', 'node.1.its_for_sale', 'node.3.connortryan', 'node.2.shellyscheng', 'node.1.GRogow', 'node.1.laurenweberWSJ', 'node.1.johncbussey', 'node.2.alex_siegman', 'node.2.JessicaRCL', 'node.0.dmact', 'node.3.emilysteel', 'node.3.claireatki', 'node.1.JosieCox_London', 'node.1.BryFitz', 'node.1.MozesZarate', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.3.CorySchouten', 'node.1.mich_fano', 'node.1.VeronicaDagher', 'node.2.ShiraOvide', 'node.1.jimwillhite', 'node.3.DowJones', 'node.3.AndrewTangel', 'node.3.britt_nicole49', 'node.1.rayalexsmith', 'node.0.realrobcopeland', 'node.2.JaxBischof', 'node.1.jennieeng', 'node.3.geoffreyfowler', 'node.2.feliciasonmez']"
node.1.demetria_g,138.0,,"['node.2.echasan', 'node.3._IainMartin', 'node.3.deepsea9898', 'node.3.paulwsj', 'node.3.broderick7097', 'node.1.wallernikki', 'node.3.thejuggle', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.3.WomenAtDJ', 'node.2.brianaguilar', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.0.rajivpant', 'node.3.AnushaCU', 'node.3.GreggGethard', 'node.3.Oskar__AE', 'node.3.ErhamahAldhahe1', 'node.1.delaney', 'node.1.WSJatLarge', 'node.1.mdbrillantes', 'node.3.trader66690', 'node.1.newley', 'node.3.rosecabrera90', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.1.katerinareports', 'node.3.barbarachai', 'node.2.pgeitner2', 'node.3.NYTLiz', 'node.1.AmyDMarcus', 'node.3.WSJAmbitiousHrs', 'node.3.joshua_nahas', 'node.3.jerryschranz', 'node.2.benwhitelaw', 'node.1.almarlatour', 'node.3.tracycorrigan', 'node.1.DamatoK', 'node.1.MarStreel', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.yumikoono', 'node.1.r2000c', 'node.1.patrickhedlund', 'node.3.gabbystern', 'node.3.johnjedwards3', 'node.3.medianycity', 'node.3.Dwotapka', 'node.3.brendanmoran7', 'node.1.PhillipaLJ', 'node.3.davidhurleyHS', 'node.3.VanneckKatie', 'node.3.Jackcsupernews', 'node.1.HiMichelleMa', 'node.3.Jonnelle', 'node.3.FinAntimonopoly', 'node.1.Amirmizroch', 'node.3.konnitinosekai', 'node.1.joyuwang', 'node.3.peteramckay', 'node.3.motioncore', 'node.3.Greenleegur', 'node.2.DavidClinchNews', 'node.1.KatyStech', 'node.3.carlazanoni', 'node.0.markjmusgrave', 'node.3.jarrardcole', 'node.3.CellUnlockCode_', 'node.2.lheron', 'node.3.Michael_Basso', 'node.3.ashleyshuston', 'node.1.WSJBeckey', 'node.1.its_for_sale', 'node.1.GRogow', 'node.1.laurenweberWSJ', 'node.2.alex_siegman', 'node.3.kristoforlawson', 'node.1.BryFitz', 'node.3.CAROLYNMICHEAL3', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.3.CorySchouten', 'node.1.jimwillhite', 'node.3.DowJones', 'node.3.britt_nicole49', 'node.1.BrianHershberg', 'node.2.JaxBischof', 'node.3.geoffreyfowler']"
node.1.delaney,262.0,,"['node.2.echasan', 'node.3._IainMartin', 'node.3.deepsea9898', 'node.1.keithbcollins', 'node.3.paulwsj', 'node.0.carlfranzen', 'node.1.mrtgr', 'node.1.wallernikki', 'node.0.shannonomeara', 'node.3.EvelynRusli', 'node.1.CharlieWeiss', 'node.3.A_Grossman', 'node.3.thejuggle', 'node.1.demetria_g', 'node.1.grainnemcc', 'node.2.RBlumenstein', 'node.1.miriamgottfried', 'node.3.davidmwessel', 'node.2.tomgara', 'node.1.donal888', 'node.3.sdkstl', 'node.0.erniesander', 'node.2.murraymatt', 'node.3.evadou', 'node.2.brianaguilar', 'node.3.yJimJia', 'node.1.jenniferhicks', 'node.1.philizzo', 'node.0.rajivpant', 'node.3.mirandaleigh90', 'node.3.ryanchittum', 'node.3.AineKerr', 'node.3.AnushaCU', 'node.0.kmac', 'node.1.sahadpv', 'node.1.garyrosenWSJ', 'node.1.natashakhanhk', 'node.3.katedobbinuk', 'node.3.edwardroussel', 'node.1.greggiangrande', 'node.1.WSJatLarge', 'node.2.BeckThurlow', 'node.1.GlennHall', 'node.1.EricMorath', 'node.1.thomashinton', 'node.1.newley', 'node.3.NassimKhadem', 'node.1.wadeNYC', 'node.3.MaryLuDC', 'node.3.sheilawsj', 'node.0.losowsky', 'node.1.katerinareports', 'node.0.abedelman', 'node.3.Jesps', 'node.1.jamesdleigh', 'node.3.PE_Feeds', 'node.3.barbarachai', 'node.0.rwebber', 'node.3.petren', 'node.2.pgeitner2', 'node.3.joseerose616', 'node.3.NYTLiz', 'node.3.lmoses', 'node.3.BrianKieran', 'node.1.mikemillerwsj', 'node.1.AmyDMarcus', 'node.1.JoeWSJ', 'node.3.Nicole_Lundeen', 'node.2.dumav', 'node.0.marcfrons', 'node.2.dbcurren', 'node.1.KaufmanDavidNYC', 'node.1.cglancey', 'node.3.tracycorrigan', 'node.1.BenEisen', 'node.0.mikewalsh', 'node.1.MarStreel', 'node.3.JasonHirschhorn', 'node.3.FrancescaDonner', 'node.3.threeonen', 'node.1.g_nishiyama', 'node.1.yumikoono', 'node.1.r2000c', 'node.3.gabbystern', 'node.3.MarkDiStef', 'node.3.johnjedwards3', 'node.0.scottnorvell', 'node.1.danacimilluca', 'node.3.brendanmoran7', 'node.3.Dwotapka', 'node.0.roybahat', 'node.1.PhillipaLJ', 'node.3.VanneckKatie', 'node.3.Jonnelle', 'node.3.srama', 'node.3.Nravitz', 'node.3.MegJamesLAT', 'node.2.Sital', 'node.0.nickbell', 'node.0.JoannLublin', 'node.1.Amirmizroch', 'node.0.smlyne', 'node.2.chaughney', 'node.2.AlanZibel', 'node.3.candacejackson', 'node.3.datatheism', 'node.3.Joecapp11', 'node.3.peteramckay', 'node.3.Megan', 'node.3.mkung', 'node.2.DavidClinchNews', 'node.3.mike_d_spector', 'node.3.carlazanoni', 'node.3.RachelARich', 'node.0.Clayman', 'node.3.everyplace', 'node.3.nicchristensen', 'node.1.alexfrangos', 'node.1.jessieyshi', 'node.3.katie_robertson', 'node.3.jarrardcole', 'node.1.kimlast', 'node.2.lheron', 'node.3.sarafischer', 'node.1.asharma', 'node.1.kshwiff', 'node.3.leshinton', 'node.3.ashleyshuston', 'node.1.WSJBeckey', 'node.2.shellyscheng', 'node.1.GRogow', 'node.1.laurenweberWSJ', 'node.1.johncbussey', 'node.2.alex_siegman', 'node.1.dannyyadron', 'node.0.earleyedition', 'node.2.antontroian', 'node.0.dmact', 'node.1.EliziaVolkmann', 'node.3.emilysteel', 'node.3.claireatki', 'node.1.JosieCox_London', 'node.1.BryFitz', 'node.3.nichopkins', 'node.2.himeshp', 'node.2.RosenthalRC', 'node.3.landreasson1', 'node.3.CorySchouten', 'node.0.VeracelleVega', 'node.1.mich_fano', 'node.3.BowlerDerek', 'node.2.ShiraOvide', 'node.1.neilwrites', 'node.1.jimwillhite', 'node.3.AndrewTangel', 'node.1.rayalexsmith', 'node.1.BrianHershberg', 'node.1.BruceOrwall', 'node.3.RyanNorthover', 'node.3.RichLightShed', 'node.1.NicholasGray', 'node.0.questionswork', 'node.3.edkap', 'node.2.JaxBischof', 'node.3.felixsalmon', 'node.1.fletcherr', 'node.3.geoffreyfowler', 'node.0.GregBarila', 'node.2.feliciasonmez']"
node.1.its_for_sale,104.0,,"['node.3.bradcfeldman', 'node.0.lbhagia', 'node.0.eloysasot', 'node.3.AlexTilbury', 'node.0.WayneMeyersAuth', 'node.2.hj257']"
